BIC,Container Size,In/Out Gate,Full / Empty,Container Status,Destination,Trucker ID,Pick-up Time
-2028736100,20,GateOut,Full,IMPORT,90277,,
-840213643,40,GateOut,Full,IMPORT,90272,,
1202305315,40,GateOut,Full,IMPORT,91522,,
1214116970,40,GateOut,Full,IMPORT,92693,,
584419065,20,GateOut,Full,IMPORT,90060,,
-512948098,40,GateOut,Full,IMPORT,92386,,
836615045,40,GateOut,Full,IMPORT,92711,,
1064264685,40,GateOut,Full,IMPORT,92398,,
-504610474,40,GateOut,Full,IMPORT,91521,,
-831147710,20,GateOut,Full,IMPORT,92539,,
-1285122160,40,GateOut,Full,IMPORT,93064,,
-1583763960,40,GateOut,Full,IMPORT,90035,,
1090347915,40,GateOut,Full,IMPORT,90040,,
-1088314066,40,GateOut,Full,IMPORT,91750,,
2125291660,20,GateOut,Full,IMPORT,90050,,
1380756754,40,GateOut,Full,IMPORT,90610,,
1088457353,20,GateOut,Full,IMPORT,92404,,
-2074871069,40,GateOut,Full,IMPORT,91423,,
-146711263,40,GateOut,Full,IMPORT,90202,,
-455292841,40,GateOut,Full,IMPORT,92519,,
-550123853,20,GateOut,Full,IMPORT,92508,,
-483040855,20,GateOut,Full,IMPORT,90251,,
-1821853625,40,GateOut,Full,IMPORT,92585,,
-1372881078,40,GateOut,Full,IMPORT,90294,,
-783621925,40,GateOut,Full,IMPORT,91803,,
1879547935,20,GateOut,Full,IMPORT,91709,,
-1388508312,20,GateOut,Full,IMPORT,90255,,
-1544165299,40,GateOut,Full,IMPORT,92236,,
-2068690021,40,GateOut,Full,IMPORT,90510,,
-1377994441,40,GateOut,Full,IMPORT,92336,,
225676209,20,GateOut,Full,IMPORT,90270,,
-609569570,40,GateOut,Full,IMPORT,92357,,
1246773470,20,GateOut,Full,IMPORT,92606,,
-305434568,40,GateOut,Full,IMPORT,91327,,
-44722411,40,GateOut,Full,IMPORT,93066,,
-1793370825,45,GateOut,Full,IMPORT,90612,,
-1859598536,40,GateOut,Full,IMPORT,90509,,
1113260461,40,GateOut,Full,IMPORT,92780,,
1681805346,40,GateOut,Full,IMPORT,92654,,
696843185,40,GateOut,Full,IMPORT,91772,,
-1854363652,40,GateOut,Full,IMPORT,90501,,
1041786095,40,GateOut,Full,IMPORT,90067,,
-1401153303,40,GateOut,Full,IMPORT,92308,,
-529726236,40,GateOut,Full,IMPORT,91362,,
445642874,40,GateOut,Full,IMPORT,90397,,
-1932595476,40,GateOut,Full,IMPORT,92808,,
-1349800907,40,GateOut,Full,IMPORT,92654,,
1939116956,40,GateOut,Full,IMPORT,92725,,
-1213758780,40,GateOut,Full,IMPORT,92504,,
645890210,40,GateOut,Full,IMPORT,90733,,
471967301,40,GateOut,Full,IMPORT,90605,,
1382965122,40,GateOut,Full,IMPORT,91801,,
-1933919540,40,GateOut,Full,IMPORT,90411,,
-3440950,40,GateOut,Full,IMPORT,91740,,
-61501058,20,GateOut,Full,IMPORT,91701,,
-981142511,40,GateOut,Full,IMPORT,93006,,
-929198102,45,GateOut,Full,IMPORT,91752,,
-937239076,40,GateOut,Full,IMPORT,93016,,
363480511,40,GateOut,Full,IMPORT,92650,,
486189052,40,GateOut,Full,IMPORT,91380,,
-543673923,20,GateOut,Full,IMPORT,90020,,
954400007,20,GateOut,Full,IMPORT,90638,,
68297411,40,GateOut,Full,IMPORT,90201,,
-1512040966,45,GateOut,Full,IMPORT,92345,,
-1758311531,45,GateOut,Full,IMPORT,92309,,
-309267897,40,GateOut,Full,IMPORT,91411,,
-1156435241,40,GateOut,Full,IMPORT,91364,,
488439150,40,GateOut,Full,IMPORT,90251,,
857265155,40,GateOut,Full,IMPORT,90833,,
1559909240,45,GateOut,Full,IMPORT,92270,,
1508650260,40,GateOut,Full,IMPORT,90717,,
154463391,40,GateOut,Full,IMPORT,91775,,
92097522,45,GateOut,Full,IMPORT,91006,,
-163610602,40,GateOut,Full,IMPORT,93539,,
872849850,40,GateOut,Full,IMPORT,92339,,
-51815712,40,GateOut,Full,IMPORT,92408,,
-151660511,40,GateOut,Full,IMPORT,92711,,
-988986602,40,GateOut,Full,IMPORT,90605,,
1228077215,40,GateOut,Full,IMPORT,92609,,
-1072696607,40,GateOut,Full,IMPORT,90747,,
-339499803,45,GateOut,Full,IMPORT,90061,,
-1793434277,40,GateOut,Full,IMPORT,91436,,
-1570978309,45,GateOut,Full,IMPORT,92321,,
844915593,45,GateOut,Full,IMPORT,92341,,
1793063053,20,GateOut,Full,IMPORT,91387,,
1360362512,40,GateOut,Full,IMPORT,90623,,
-1482626638,40,GateOut,Full,IMPORT,90039,,
1122267931,40,GateOut,Full,IMPORT,91367,,
1317547488,45,GateOut,Full,IMPORT,90094,,
236739781,40,GateOut,Full,IMPORT,93536,,
-1146665129,40,GateOut,Full,IMPORT,91105,,
2036317864,40,GateOut,Full,IMPORT,90274,,
320408896,40,GateOut,Full,IMPORT,92377,,
380449348,40,GateOut,Full,IMPORT,91750,,
-1108200639,45,GateOut,Full,IMPORT,92282,,
-662341708,40,GateOut,Full,IMPORT,93063,,
-2129990596,40,GateOut,Full,IMPORT,91331,,
-1720036000,40,GateOut,Full,IMPORT,92881,,
-938190481,40,GateOut,Full,IMPORT,90746,,
628343890,40,GateOut,Full,IMPORT,90814,,
-1719576812,40,GateOut,Full,IMPORT,92368,,
1810874096,40,GateOut,Full,IMPORT,92582,,
289981326,40,GateOut,Full,IMPORT,91320,,
-1791810797,40,GateOut,Full,IMPORT,91508,,
1072625622,45,GateOut,Full,IMPORT,91393,,
-955440102,40,GateOut,Full,IMPORT,91470,,
-931222596,20,GateOut,Full,IMPORT,91025,,
-502338730,40,GateOut,Full,IMPORT,91307,,
1162657852,40,GateOut,Full,IMPORT,92242,,
1592219596,45,GateOut,Full,IMPORT,92376,,
-934617151,40,GateOut,Full,IMPORT,91346,,
-126201473,40,GateOut,Full,IMPORT,90008,,
-147376094,40,GateOut,Full,IMPORT,92650,,
-995698271,45,GateOut,Full,IMPORT,90305,,
-692422463,40,GateOut,Full,IMPORT,92702,,
-1447149656,40,GateOut,Full,IMPORT,93599,,
-859813320,40,GateOut,Full,IMPORT,91221,,
-1951871242,40,GateOut,Full,IMPORT,92345,,
-692927142,40,GateOut,Full,IMPORT,93023,,
415764543,40,GateOut,Full,IMPORT,91328,,
2112859351,40,GateOut,Full,IMPORT,92803,,
2146378148,20,GateOut,Full,IMPORT,92672,,
1471225926,40,GateOut,Full,IMPORT,90066,,
1483524168,40,GateOut,Full,IMPORT,90059,,
-1699178906,40,GateOut,Full,IMPORT,92359,,
-1410155029,40,GateOut,Full,IMPORT,92509,,
-485217324,40,GateOut,Full,IMPORT,90621,,
-68572655,40,GateOut,Full,IMPORT,90607,,
-833390923,40,GateOut,Full,IMPORT,92877,,
-1361136410,40,GateOut,Full,IMPORT,92899,,
1987167673,40,GateOut,Full,IMPORT,90831,,
96006627,20,GateOut,Full,IMPORT,91320,,
1737680545,40,GateOut,Full,IMPORT,91768,,
1261298555,40,GateOut,Full,IMPORT,90071,,
1549487888,40,GateOut,Full,IMPORT,90620,,
1513434003,20,GateOut,Full,IMPORT,90096,,
1724281971,40,GateOut,Full,IMPORT,90640,,
-1986647881,40,GateOut,Full,IMPORT,92801,,
-1703314791,40,GateOut,Full,IMPORT,90089,,
-1878138218,40,GateOut,Full,IMPORT,92549,,
1939293739,40,GateOut,Full,IMPORT,91125,,
-1513776922,40,GateOut,Full,IMPORT,91024,,
2056910836,40,GateOut,Full,IMPORT,90075,,
1456758071,40,GateOut,Full,IMPORT,91413,,
-1475803994,40,GateOut,Full,IMPORT,92365,,
-191762604,20,GateOut,Full,IMPORT,90747,,
-181732314,20,GateOut,Full,IMPORT,91301,,
-1183441185,40,GateOut,Full,IMPORT,90508,,
-529610267,40,GateOut,Full,IMPORT,93012,,
1793412641,40,GateOut,Full,IMPORT,91102,,
644999647,40,GateOut,Full,IMPORT,92809,,
-1016404115,40,GateOut,Full,IMPORT,90262,,
820178137,40,GateOut,Full,IMPORT,91017,,
84351946,40,GateOut,Full,IMPORT,92522,,
-1490435295,40,GateOut,Full,IMPORT,92647,,
-397992293,45,GateOut,Full,IMPORT,92781,,
-1167002851,20,GateOut,Full,IMPORT,92841,,
-1872511629,40,GateOut,Full,IMPORT,92397,,
-646516144,40,GateOut,Full,IMPORT,92282,,
-486589584,40,GateOut,Full,IMPORT,92376,,
-1975535470,40,GateOut,Full,IMPORT,91763,,
-1887054666,45,GateOut,Full,IMPORT,92285,,
1641432848,40,GateOut,Full,IMPORT,93532,,
1717333485,40,GateOut,Full,IMPORT,91737,,
561228363,45,GateOut,Full,IMPORT,92868,,
581081186,40,GateOut,Full,IMPORT,92286,,
447286562,45,GateOut,Full,IMPORT,91612,,
-235335546,40,GateOut,Full,IMPORT,91507,,
1765254761,40,GateOut,Full,IMPORT,91309,,
-2050543664,20,GateOut,Full,IMPORT,91326,,
-1245581845,40,GateOut,Full,IMPORT,90296,,
-2059779389,45,GateOut,Full,IMPORT,92804,,
-2025973849,40,GateOut,Full,IMPORT,92211,,
-1888387403,40,GateOut,Full,IMPORT,90408,,
723214766,40,GateOut,Full,IMPORT,91747,,
-61009877,45,GateOut,Full,IMPORT,90659,,
-154284649,20,GateOut,Full,IMPORT,90302,,
2124809756,40,GateOut,Full,IMPORT,91616,,
-966622208,40,GateOut,Full,IMPORT,90080,,
401220055,40,GateOut,Full,IMPORT,91405,,
1340299278,40,GateOut,Full,IMPORT,92505,,
707096024,40,GateOut,Full,IMPORT,92407,,
-686553326,20,GateOut,Full,IMPORT,92342,,
-1311085123,40,GateOut,Full,IMPORT,90251,,
-194305686,40,GateOut,Full,IMPORT,90266,,
-1890816411,40,GateOut,Full,IMPORT,92701,,
-2016223963,40,GateOut,Full,IMPORT,92859,,
1693659286,40,GateOut,Full,IMPORT,93022,,
-2040558425,40,GateOut,Full,IMPORT,90740,,
1254818228,40,GateOut,Full,IMPORT,91330,,
2049207733,40,GateOut,Full,IMPORT,92899,,
1817562661,20,GateOut,Full,IMPORT,91785,,
-155215199,40,GateOut,Full,IMPORT,92345,,
-1636382000,40,GateOut,Full,IMPORT,90744,,
-1023968652,40,GateOut,Full,IMPORT,90086,,
-642691913,40,GateOut,Full,IMPORT,92402,,
1976355058,40,GateOut,Full,IMPORT,93023,,
1767840914,40,GateOut,Full,IMPORT,90715,,
1626653003,20,GateOut,Full,IMPORT,93001,,
-351135201,40,GateOut,Full,IMPORT,91710,,
-1983077817,20,GateOut,Full,IMPORT,90029,,
-1118262081,40,GateOut,Full,IMPORT,90507,,
-1825564360,40,GateOut,Full,IMPORT,91021,,
1646056127,40,GateOut,Full,IMPORT,91199,,
644369866,40,GateOut,Full,IMPORT,90609,,
-539993028,40,GateOut,Full,IMPORT,92557,,
1185340812,40,GateOut,Full,IMPORT,91108,,
-1595949150,40,GateOut,Full,IMPORT,92234,,
-1491353388,20,GateOut,Full,IMPORT,92617,,
831958444,40,GateOut,Full,IMPORT,92710,,
-1741756491,40,GateOut,Full,IMPORT,92690,,
-1962117338,40,GateOut,Full,IMPORT,90035,,
-971165305,20,GateOut,Full,IMPORT,92663,,
-1247880272,40,GateOut,Full,IMPORT,90711,,
1834068023,40,GateOut,Full,IMPORT,91409,,
340872477,45,GateOut,Full,IMPORT,90398,,
-922757269,40,GateOut,Full,IMPORT,90052,,
-1901834688,20,GateOut,Full,IMPORT,90402,,
752320589,20,GateOut,Full,IMPORT,92423,,
616243824,40,GateOut,Full,IMPORT,91363,,
-1274053372,40,GateOut,Full,IMPORT,92587,,
261841774,53,GateOut,Full,IMPORT,92691,,
-1232762893,20,GateOut,Full,IMPORT,91191,,
1383756383,40,GateOut,Full,IMPORT,92321,,
-749122040,40,GateOut,Full,IMPORT,90713,,
181115597,20,GateOut,Full,IMPORT,92683,,
2147416846,40,GateOut,Full,IMPORT,92508,,
2039821169,40,GateOut,Full,IMPORT,92339,,
1090094726,40,GateOut,Full,IMPORT,90033,,
-1811181286,40,GateOut,Full,IMPORT,90245,,
941913292,45,GateOut,Full,IMPORT,93015,,
1635786493,40,GateOut,Full,IMPORT,91521,,
-1547465712,40,GateOut,Full,IMPORT,91306,,
1890321347,40,GateOut,Full,IMPORT,90510,,
747558546,40,GateOut,Full,IMPORT,90706,,
144413237,40,GateOut,Full,IMPORT,92337,,
-749933238,40,GateOut,Full,IMPORT,91020,,
753734724,40,GateOut,Full,IMPORT,92624,,
1853129232,40,GateOut,Full,IMPORT,90637,,
-1139886686,40,GateOut,Full,IMPORT,91353,,
2035164021,20,GateOut,Full,IMPORT,91802,,
-1008930207,40,GateOut,Full,IMPORT,92706,,
-290316253,40,GateOut,Full,IMPORT,91506,,
1838575777,40,GateOut,Full,IMPORT,91497,,
-1001064879,40,GateOut,Full,IMPORT,90264,,
-422236809,40,GateOut,Full,IMPORT,92607,,
-950400324,40,GateOut,Full,IMPORT,91202,,
-843167422,40,GateOut,Full,IMPORT,92865,,
-1711098945,40,GateOut,Full,IMPORT,91041,,
1706135211,40,GateOut,Full,IMPORT,90620,,
1900524005,40,GateOut,Full,IMPORT,91743,,
1362135042,40,GateOut,Full,IMPORT,92326,,
-721683197,40,GateOut,Full,IMPORT,90835,,
2095761356,40,GateOut,Full,IMPORT,93591,,
-968950237,40,GateOut,Full,IMPORT,92234,,
-43811645,40,GateOut,Full,IMPORT,92602,,
-299486104,40,GateOut,Full,IMPORT,92513,,
-1252170830,40,GateOut,Full,IMPORT,92684,,
82309261,40,GateOut,Full,IMPORT,90202,,
-437685532,20,GateOut,Full,IMPORT,92365,,
-1675571647,20,GateOut,Full,IMPORT,90810,,
233802651,40,GateOut,Full,IMPORT,92254,,
1332646527,45,GateOut,Full,IMPORT,92264,,
1879255910,40,GateOut,Full,IMPORT,92834,,
-1977422121,40,GateOut,Full,IMPORT,90086,,
-362637075,40,GateOut,Full,IMPORT,90307,,
733230492,40,GateOut,Full,IMPORT,90247,,
-995074106,40,GateOut,Full,IMPORT,90621,,
1704804077,40,GateOut,Full,IMPORT,91399,,
648726557,40,GateOut,Full,IMPORT,91745,,
-1385254628,53,GateOut,Full,IMPORT,90266,,
-283224693,40,GateOut,Full,IMPORT,92313,,
1611810600,20,GateOut,Full,IMPORT,92252,,
366235563,40,GateOut,Full,IMPORT,90054,,
1353526862,40,GateOut,Full,IMPORT,91611,,
895918431,40,GateOut,Full,IMPORT,91747,,
-534326918,40,GateOut,Full,IMPORT,92423,,
-927747788,40,GateOut,Full,IMPORT,92886,,
-1031326146,45,GateOut,Full,IMPORT,92518,,
1645326163,45,GateOut,Full,IMPORT,90302,,
-381519749,40,GateOut,Full,IMPORT,91746,,
666946292,40,GateOut,Full,IMPORT,92781,,
-1445975142,40,GateOut,Full,IMPORT,92863,,
1513051625,20,GateOut,Full,IMPORT,92501,,
-1205996421,40,GateOut,Full,IMPORT,92609,,
20895792,40,GateOut,Full,IMPORT,90720,,
1781892677,40,GateOut,Full,IMPORT,91131,,
398165005,40,GateOut,Full,IMPORT,90044,,
-1526317037,40,GateOut,Full,IMPORT,90091,,
-1301985170,40,GateOut,Full,IMPORT,92679,,
-1741450619,40,GateOut,Full,IMPORT,92684,,
503649160,40,GateOut,Full,IMPORT,90711,,
281325775,40,GateOut,Full,IMPORT,92395,,
-704682467,40,GateOut,Full,IMPORT,92806,,
-145209918,40,GateOut,Full,IMPORT,91351,,
-416089070,40,GateOut,Full,IMPORT,90003,,
356043167,40,GateOut,Full,IMPORT,90213,,
358644814,40,GateOut,Full,IMPORT,92508,,
-304946146,40,GateOut,Full,IMPORT,92262,,
1678440183,40,GateOut,Full,IMPORT,92332,,
329144546,20,GateOut,Full,IMPORT,90057,,
-698763057,40,GateOut,Full,IMPORT,90623,,
-1405111631,40,GateOut,Full,IMPORT,90408,,
1509082743,40,GateOut,Full,IMPORT,90733,,
90972489,40,GateOut,Full,IMPORT,90720,,
1514298789,40,GateOut,Full,IMPORT,91610,,
-1972943446,40,GateOut,Full,IMPORT,90706,,
1098811017,40,GateOut,Full,IMPORT,90212,,
-747294713,40,GateOut,Full,IMPORT,90651,,
930075830,40,GateOut,Full,IMPORT,91734,,
-1124283226,20,GateOut,Full,IMPORT,90087,,
549779282,40,GateOut,Full,IMPORT,90249,,
-362331201,40,GateOut,Full,IMPORT,93584,,
-2045565174,20,GateOut,Full,IMPORT,90701,,
796465705,40,GateOut,Full,IMPORT,90407,,
-316310362,40,GateOut,Full,IMPORT,92697,,
-975489993,40,GateOut,Full,IMPORT,91770,,
-1081793944,45,GateOut,Full,IMPORT,91365,,
-958476247,40,GateOut,Full,IMPORT,91776,,
1730107568,20,GateOut,Full,IMPORT,92860,,
1894711009,40,GateOut,Full,IMPORT,90058,,
-1820415807,40,GateOut,Full,IMPORT,92286,,
-767634067,40,GateOut,Full,IMPORT,90030,,
-1841606128,40,GateOut,Full,IMPORT,92504,,
-1373730137,40,GateOut,Full,IMPORT,90603,,
-1568676489,40,GateOut,Full,IMPORT,92693,,
-241034904,40,GateOut,Full,IMPORT,90312,,
777730585,40,GateOut,Full,IMPORT,90290,,
-623883545,40,GateOut,Full,IMPORT,91380,,
-936782012,40,GateOut,Full,IMPORT,91077,,
-1027953380,40,GateOut,Full,IMPORT,91042,,
1481279734,40,GateOut,Full,IMPORT,90510,,
-984568916,20,GateOut,Full,IMPORT,92276,,
-674137258,20,GateOut,Full,IMPORT,90050,,
1228592936,40,GateOut,Full,IMPORT,92867,,
454432679,40,GateOut,Full,IMPORT,92572,,
1269297822,40,GateOut,Full,IMPORT,92255,,
-1611574785,40,GateOut,Full,IMPORT,91735,,
1157551535,40,GateOut,Full,IMPORT,90832,,
-1495594165,20,GateOut,Full,IMPORT,90031,,
1283824243,20,GateOut,Full,IMPORT,92241,,
-136622150,20,GateOut,Full,IMPORT,90815,,
-1843288246,40,GateOut,Full,IMPORT,90046,,
1241758049,40,GateOut,Full,IMPORT,90508,,
-519621491,40,GateOut,Full,IMPORT,92584,,
421209598,40,GateOut,Full,IMPORT,92882,,
-895435463,40,GateOut,Full,IMPORT,91337,,
2012642472,40,GateOut,Full,IMPORT,90064,,
-1243147923,20,GateOut,Full,IMPORT,90801,,
157632242,40,GateOut,Full,IMPORT,90005,,
-27612733,20,GateOut,Full,IMPORT,90082,,
-356180368,40,GateOut,Full,IMPORT,90631,,
2139159109,40,GateOut,Full,IMPORT,92399,,
-214756637,40,GateOut,Full,IMPORT,92870,,
990488400,40,GateOut,Full,IMPORT,93043,,
-1416078385,20,GateOut,Full,IMPORT,93551,,
1770699835,40,GateOut,Full,IMPORT,92410,,
1431358772,40,GateOut,Full,IMPORT,90704,,
1083227509,40,GateOut,Full,IMPORT,90407,,
701744535,40,GateOut,Full,IMPORT,90057,,
354165827,40,GateOut,Full,IMPORT,93042,,
-1600421654,40,GateOut,Full,IMPORT,91010,,
-33524761,40,GateOut,Full,IMPORT,92248,,
-1102515593,40,GateOut,Full,IMPORT,90502,,
1573538144,40,GateOut,Full,IMPORT,91392,,
1961716208,40,GateOut,Full,IMPORT,90001,,
-554305922,40,GateOut,Full,IMPORT,91413,,
-1628447911,45,GateOut,Full,IMPORT,90291,,
-1980603020,45,GateOut,Full,IMPORT,91344,,
366834057,45,GateOut,Full,IMPORT,90230,,
-932259872,40,GateOut,Full,IMPORT,90832,,
319994694,40,GateOut,Full,IMPORT,90609,,
769908410,40,GateOut,Full,IMPORT,90094,,
-434371793,40,GateOut,Full,IMPORT,91841,,
-228357095,40,GateOut,Full,IMPORT,90082,,
959036794,40,GateOut,Full,IMPORT,90631,,
-1658337360,40,GateOut,Full,IMPORT,91329,,
-1586923427,40,GateOut,Full,IMPORT,91770,,
746407982,40,GateOut,Full,IMPORT,92683,,
1386801622,40,GateOut,Full,IMPORT,91522,,
1712888787,40,GateOut,Full,IMPORT,90212,,
891356894,40,GateOut,Full,IMPORT,90403,,
-1684448979,40,GateOut,Full,IMPORT,92694,,
-1275756512,40,GateOut,Full,IMPORT,91202,,
1068008752,45,GateOut,Full,IMPORT,92501,,
1102632230,40,GateOut,Full,IMPORT,93034,,
-921752650,40,GateOut,Full,IMPORT,92583,,
1273532896,40,GateOut,Full,IMPORT,92619,,
-1360756252,40,GateOut,Full,IMPORT,91210,,
-641286175,40,GateOut,Full,IMPORT,90017,,
1119287177,40,GateOut,Full,IMPORT,92412,,
-1872809346,40,GateOut,Full,IMPORT,93558,,
-1149005727,40,GateOut,Full,IMPORT,92366,,
734439354,20,GateOut,Full,IMPORT,92374,,
1829595157,40,GateOut,Full,IMPORT,91012,,
998751250,20,GateOut,Full,IMPORT,92262,,
-2118022839,40,GateOut,Full,IMPORT,90003,,
657637972,40,GateOut,Full,IMPORT,93099,,
545853232,40,GateOut,Full,IMPORT,91023,,
-1848085971,45,GateOut,Full,IMPORT,92236,,
-533076286,40,GateOut,Full,IMPORT,90633,,
-1020567950,40,GateOut,Full,IMPORT,90189,,
1451193080,40,GateOut,Full,IMPORT,90403,,
833608446,40,GateOut,Full,IMPORT,92307,,
-989352645,40,GateOut,Full,IMPORT,91612,,
-1919937710,20,GateOut,Full,IMPORT,92519,,
-1530636388,53,GateOut,Full,IMPORT,92391,,
-1328876520,40,GateOut,Full,IMPORT,90220,,
-1147333067,40,GateOut,Full,IMPORT,90504,,
-2008790199,40,GateOut,Full,IMPORT,91335,,
-1952855696,40,GateOut,Full,IMPORT,92624,,
634905062,20,GateOut,Full,IMPORT,92593,,
-1113421021,40,GateOut,Full,IMPORT,90004,,
1945342410,40,GateOut,Full,IMPORT,92544,,
-973142957,40,GateOut,Full,IMPORT,92320,,
-761894746,45,GateOut,Full,IMPORT,90810,,
843773923,40,GateOut,Full,IMPORT,90280,,
780148999,40,GateOut,Full,IMPORT,92314,,
1721462466,40,GateOut,Full,IMPORT,92586,,
980807826,40,GateOut,Full,IMPORT,91384,,
768054352,40,GateOut,Full,IMPORT,93011,,
623337879,40,GateOut,Full,IMPORT,92672,,
237113898,40,GateOut,Full,IMPORT,91411,,
-1024678942,40,GateOut,Full,IMPORT,91793,,
-322337267,40,GateOut,Full,IMPORT,92317,,
-658728055,40,GateOut,Full,IMPORT,91768,,
-885950312,40,GateOut,Full,IMPORT,91395,,
-967207059,45,GateOut,Full,IMPORT,92311,,
-749362734,20,GateOut,Full,IMPORT,91409,,
1745749032,53,GateOut,Full,IMPORT,92325,,
842762984,40,GateOut,Full,IMPORT,91789,,
-1768843568,40,GateOut,Full,IMPORT,91343,,
-503487156,40,GateOut,Full,IMPORT,91012,,
1707842799,40,GateOut,Full,IMPORT,91436,,
1577324561,40,GateOut,Full,IMPORT,91001,,
-679592170,40,GateOut,Full,IMPORT,91367,,
-243153514,40,GateOut,Full,IMPORT,92673,,
-1477718443,45,GateOut,Full,IMPORT,92803,,
-1903738193,40,GateOut,Full,IMPORT,92617,,
-648199864,45,GateOut,Full,IMPORT,93562,,
-1722249151,40,GateOut,Full,IMPORT,93011,,
512382078,40,GateOut,Full,IMPORT,90045,,
424304511,40,GateOut,Full,IMPORT,91371,,
1719418058,40,GateOut,Full,IMPORT,93024,,
1077337721,40,GateOut,Full,IMPORT,92375,,
-487815631,40,GateOut,Full,IMPORT,92603,,
960223312,40,GateOut,Full,IMPORT,90822,,
1660746544,40,GateOut,Full,IMPORT,92506,,
1456455428,40,GateOut,Full,IMPORT,90680,,
469055333,40,GateOut,Full,IMPORT,92678,,
1006708080,40,GateOut,Full,IMPORT,92307,,
-1927282363,40,GateOut,Full,IMPORT,91346,,
-2136171759,40,GateOut,Full,IMPORT,92354,,
-989807722,40,GateOut,Full,IMPORT,92230,,
-239616161,40,GateOut,Full,IMPORT,91020,,
1064839401,40,GateOut,Full,IMPORT,92374,,
367515255,53,GateOut,Full,IMPORT,91204,,
404489866,40,GateOut,Full,IMPORT,90899,,
2072256326,53,GateOut,Full,IMPORT,92307,,
-1025561089,20,GateOut,Full,IMPORT,90748,,
943166698,40,GateOut,Full,IMPORT,91739,,
464496370,45,GateOut,Full,IMPORT,90806,,
1261122269,40,GateOut,Full,IMPORT,92411,,
-1378042470,40,GateOut,Full,IMPORT,90041,,
-77195970,40,GateOut,Full,IMPORT,91804,,
1417763163,40,GateOut,Full,IMPORT,91188,,
-1941164245,40,GateOut,Full,IMPORT,92326,,
1421105236,40,GateOut,Full,IMPORT,91522,,
426416694,40,GateOut,Full,IMPORT,92356,,
1822914633,40,GateOut,Full,IMPORT,90731,,
-151202705,20,GateOut,Full,IMPORT,92693,,
323704919,40,GateOut,Full,IMPORT,93584,,
1706913565,20,GateOut,Full,IMPORT,90640,,
752318711,40,GateOut,Full,IMPORT,90220,,
-1667330080,40,GateOut,Full,IMPORT,92581,,
-1704931797,40,GateOut,Full,IMPORT,92341,,
2016210034,40,GateOut,Full,IMPORT,93062,,
-1569586221,20,GateOut,Full,IMPORT,90201,,
-1790265964,40,GateOut,Full,IMPORT,92879,,
2008978876,40,GateOut,Full,IMPORT,92846,,
174795376,40,GateOut,Full,IMPORT,92661,,
1775945150,40,GateOut,Full,IMPORT,92210,,
989704998,40,GateOut,Full,IMPORT,90747,,
1148424577,40,GateOut,Full,IMPORT,91784,,
323670382,40,GateOut,Full,IMPORT,90005,,
1878141483,45,GateOut,Full,IMPORT,92263,,
-712514422,45,GateOut,Full,IMPORT,90059,,
851710850,40,GateOut,Full,IMPORT,92817,,
246448332,20,GateOut,Full,IMPORT,92595,,
-970849163,40,GateOut,Full,IMPORT,91330,,
961601412,20,GateOut,Full,IMPORT,91365,,
-398344304,40,GateOut,Full,IMPORT,92326,,
-677998676,20,GateOut,Full,IMPORT,91225,,
-387201306,40,GateOut,Full,IMPORT,92603,,
1667643328,40,GateOut,Full,IMPORT,92561,,
139135363,40,GateOut,Full,IMPORT,91611,,
1712697120,45,GateOut,Full,IMPORT,91413,,
-2064956654,40,GateOut,Full,IMPORT,90404,,
-1401402204,40,GateOut,Full,IMPORT,91405,,
-660496957,40,GateOut,Full,IMPORT,90084,,
-520711281,20,GateOut,Full,IMPORT,90671,,
-1984371075,40,GateOut,Full,IMPORT,91380,,
1476749065,40,GateOut,Full,IMPORT,90304,,
1541647254,40,GateOut,Full,IMPORT,92649,,
1364535106,40,GateOut,Full,IMPORT,91304,,
-74246720,40,GateOut,Full,IMPORT,90401,,
2137684599,20,GateOut,Full,IMPORT,91114,,
1683394399,40,GateOut,Full,IMPORT,91507,,
-973571402,40,GateOut,Full,IMPORT,92675,,
153160577,40,GateOut,Full,IMPORT,90815,,
1123036167,40,GateOut,Full,IMPORT,92548,,
-1212352628,20,GateOut,Full,IMPORT,90059,,
